date,day_of_week,pair,orb_time_gmt,orb_time_ist,entry_mode,rr_ratio,expected_wr,direction,orb_high,orb_low,orb_range_pips,entry_time,entry_price,sl_price,tp_price,risk_pips,result,pnl_pips,exit_time,exit_price,exit_reason
2025-09-04,Thursday,GBPUSD,03:45,09:15 AM,15min,2.0,63.6,SHORT,1.34295,1.34274,2.1,2025-09-04 03:50:00,1.34268,1.34315,1.34174,4.7,LOSS,-4.7,2025-09-04 06:00:00,1.34315,SL Hit
2025-09-05,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.38271,1.38174,9.7,2025-09-05 16:45:00,1.38334,1.38154,1.38784,18.0,LOSS,-8.2,2025-09-05 20:45:00,1.38252,EOD Close
2025-09-08,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.38246,1.38192,5.4,2025-09-08 16:15:00,1.38257,1.38172,1.38512,8.5,LOSS,-8.5,2025-09-08 18:15:00,1.38172,SL Hit
2025-09-10,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,SHORT,1.35548,1.3549,5.8,2025-09-10 15:05:00,1.35488,1.35568,1.35248,8.0,WIN,24.0,2025-09-10 19:25:00,1.3524800000000003,TP Hit
2025-09-11,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,LONG,1.38789,1.38733,5.6,2025-09-11 11:30:00,1.38848,1.38713,1.39118,13.5,LOSS,-13.5,2025-09-11 12:30:00,1.38713,SL Hit
2025-09-11,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,LONG,1.1686,1.16776,8.4,2025-09-11 12:30:00,1.17049,1.16756,1.17635,29.3,WIN,28.0,2025-09-11 23:45:00,1.17329,EOD Close
2025-09-12,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.38628,1.38579,4.9,2025-09-12 16:15:00,1.38556,1.38648,1.38326,9.2,WIN,10.7,2025-09-12 20:45:00,1.38449,EOD Close
2025-09-15,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.38047,1.37931,11.6,2025-09-15 17:30:00,1.37871,1.38067,1.37283,19.6,WIN,12.8,2025-09-15 23:45:00,1.37743,EOD Close
2025-09-17,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,LONG,1.36599,1.36555,4.4,2025-09-17 15:05:00,1.3662,1.36535,1.36875,8.5,WIN,25.5,2025-09-17 18:00:00,1.3687500000000001,TP Hit
2025-09-18,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,LONG,1.37744,1.37697,4.7,2025-09-18 11:30:00,1.37765,1.37677,1.37941,8.8,WIN,17.6,2025-09-18 13:00:00,1.37941,TP Hit
2025-09-18,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,SHORT,1.18329,1.18222,10.7,2025-09-18 12:00:00,1.18176,1.18349,1.1783,17.3,WIN,34.6,2025-09-18 13:15:00,1.1783,TP Hit
2025-09-18,Thursday,GBPUSD,03:45,09:15 AM,15min,2.0,63.6,SHORT,1.36223,1.36196,2.7,2025-09-18 04:00:00,1.3619,1.36243,1.36084,5.3,WIN,10.6,2025-09-18 04:35:00,1.3608400000000003,TP Hit
2025-09-19,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.37753,1.37686,6.7,2025-09-19 16:15:00,1.37754,1.37666,1.37974,8.8,WIN,1.1,2025-09-19 20:45:00,1.37765,EOD Close
2025-09-22,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.38179,1.38104,7.5,2025-09-22 16:15:00,1.38225,1.38084,1.38648,14.1,WIN,2.4,2025-09-22 23:45:00,1.38249,EOD Close
2025-09-24,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,SHORT,1.34562,1.34476,8.6,2025-09-24 15:10:00,1.34451,1.34582,1.34058,13.1,LOSS,-3.8,2025-09-24 23:55:00,1.34489,EOD Close
2025-09-25,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,LONG,1.3898,1.38926,5.4,2025-09-25 12:30:00,1.39065,1.38906,1.39383,15.9,WIN,31.8,2025-09-25 17:00:00,1.39383,TP Hit
2025-09-25,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,SHORT,1.17435,1.17344,9.1,2025-09-25 12:00:00,1.17336,1.17455,1.17098,11.9,WIN,23.8,2025-09-25 12:30:00,1.17098,TP Hit
2025-09-26,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,SHORT,1.39499,1.39448,5.1,2025-09-26 16:15:00,1.3943,1.39519,1.39208,8.9,WIN,0.8,2025-09-26 20:45:00,1.39422,EOD Close
2025-09-29,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.39123,1.39025,9.8,2025-09-29 16:30:00,1.39126,1.39005,1.39489,12.1,WIN,4.4,2025-09-29 23:45:00,1.3917,EOD Close
2025-10-01,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,SHORT,1.35077,1.34924,15.3,2025-10-01 15:05:00,1.34889,1.35097,1.34265,20.8,WIN,11.0,2025-10-01 23:55:00,1.34779,EOD Close
2025-10-02,Thursday,USDCAD,11:15,04:45 PM,15min,2.0,72.7,LONG,1.39433,1.39385,4.8,2025-10-02 11:45:00,1.39441,1.39365,1.39593,7.6,WIN,15.2,2025-10-02 14:00:00,1.3959299999999997,TP Hit
2025-10-02,Thursday,EURUSD,11:30,05:00 PM,5min,2.0,66.7,SHORT,1.17563,1.17487,7.6,2025-10-02 12:15:00,1.17473,1.17583,1.17253,11.0,WIN,22.0,2025-10-02 13:30:00,1.1725300000000003,TP Hit
2025-10-03,Friday,USDCAD,16:00,09:30 PM,15min,2.5,63.0,LONG,1.39478,1.39424,5.4,2025-10-03 17:00:00,1.39479,1.39404,1.39666,7.5,LOSS,-0.2,2025-10-03 20:45:00,1.39477,EOD Close
2025-10-06,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.39505,1.39457,4.8,2025-10-06 16:15:00,1.39514,1.39437,1.39745,7.7,LOSS,-7.7,2025-10-06 20:30:00,1.39437,SL Hit
2025-10-08,Wednesday,GBPUSD,15:00,08:30 PM,15min,3.0,61.5,SHORT,1.34229,1.34185,4.4,2025-10-08 15:05:00,1.3416,1.34249,1.33893,8.9,WIN,26.7,2025-10-08 15:50:00,1.3389299999999997,TP Hit
