<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.25	09:45:00	1.38285	1.38320	1.38266	1.38309	187	0	15
2025.08.25	10:00:00	1.38307	1.38332	1.38298	1.38298	167	0	15
2025.08.25	10:15:00	1.38298	1.38341	1.38288	1.38340	201	0	15
2025.08.25	10:30:00	1.38341	1.38346	1.38312	1.38325	146	0	15
2025.08.25	10:45:00	1.38328	1.38355	1.38328	1.38346	148	0	15
2025.08.25	11:00:00	1.38345	1.38347	1.38271	1.38275	175	0	15
2025.08.25	11:15:00	1.38275	1.38290	1.38259	1.38261	165	0	15
2025.08.25	11:30:00	1.38259	1.38293	1.38245	1.38261	166	0	15
2025.08.25	11:45:00	1.38261	1.38274	1.38227	1.38232	189	0	15
2025.08.25	12:00:00	1.38230	1.38249	1.38210	1.38247	227	0	15
2025.08.25	12:15:00	1.38247	1.38253	1.38166	1.38197	227	0	15
2025.08.25	12:30:00	1.38197	1.38238	1.38184	1.38206	285	0	15
2025.08.25	12:45:00	1.38206	1.38238	1.38178	1.38220	242	0	15
2025.08.25	13:00:00	1.38219	1.38267	1.38207	1.38237	235	0	15
2025.08.25	13:15:00	1.38236	1.38283	1.38218	1.38273	208	0	15
2025.08.25	13:30:00	1.38273	1.38274	1.38179	1.38208	451	0	15
2025.08.25	13:45:00	1.38207	1.38246	1.38164	1.38216	355	0	15
2025.08.25	14:00:00	1.38215	1.38286	1.38215	1.38245	493	0	15
2025.08.25	14:15:00	1.38244	1.38286	1.38238	1.38247	359	0	15
2025.08.25	14:30:00	1.38247	1.38267	1.38227	1.38259	301	0	15
2025.08.25	14:45:00	1.38260	1.38260	1.38198	1.38235	428	0	15
2025.08.25	15:00:00	1.38235	1.38299	1.38234	1.38294	409	0	15
2025.08.25	15:15:00	1.38294	1.38316	1.38269	1.38282	272	0	15
2025.08.25	15:30:00	1.38282	1.38327	1.38279	1.38319	251	0	15
2025.08.25	15:45:00	1.38319	1.38343	1.38300	1.38301	271	0	15
2025.08.25	16:00:00	1.38301	1.38359	1.38299	1.38306	250	0	15
2025.08.25	16:15:00	1.38306	1.38356	1.38305	1.38344	244	0	15
2025.08.25	16:30:00	1.38344	1.38378	1.38331	1.38361	194	0	15
2025.08.25	16:45:00	1.38361	1.38362	1.38329	1.38334	275	0	15
2025.08.25	17:00:00	1.38333	1.38344	1.38323	1.38343	165	0	15
2025.08.25	17:15:00	1.38343	1.38363	1.38321	1.38331	236	0	15
2025.08.25	17:30:00	1.38331	1.38390	1.38331	1.38365	166	0	15
2025.08.25	17:45:00	1.38365	1.38425	1.38360	1.38419	184	0	15
2025.08.25	18:00:00	1.38418	1.38438	1.38400	1.38432	223	0	15
2025.08.25	18:15:00	1.38431	1.38477	1.38427	1.38475	167	0	15
2025.08.25	18:30:00	1.38475	1.38532	1.38457	1.38525	262	0	15
2025.08.25	18:45:00	1.38525	1.38544	1.38515	1.38519	256	0	15
2025.08.25	19:00:00	1.38517	1.38605	1.38516	1.38598	336	0	15
2025.08.25	19:15:00	1.38598	1.38627	1.38591	1.38609	173	0	15
2025.08.25	19:30:00	1.38609	1.38632	1.38592	1.38593	199	0	15
2025.08.25	19:45:00	1.38593	1.38620	1.38587	1.38620	168	0	15
2025.08.25	20:00:00	1.38620	1.38621	1.38541	1.38581	191	0	15
2025.08.25	20:15:00	1.38581	1.38582	1.38557	1.38560	86	0	15
2025.08.25	20:30:00	1.38560	1.38572	1.38537	1.38544	140	0	15
2025.08.25	20:45:00	1.38544	1.38603	1.38537	1.38590	170	0	15
2025.08.25	21:00:00	1.38591	1.38593	1.38550	1.38551	86	0	15
2025.08.25	21:15:00	1.38549	1.38570	1.38543	1.38559	186	0	42
2025.08.25	21:30:00	1.38560	1.38567	1.38549	1.38562	176	0	30
2025.08.25	21:45:00	1.38561	1.38576	1.38548	1.38568	180	0	34
2025.08.25	22:00:00	1.38568	1.38578	1.38548	1.38556	82	0	18
2025.08.25	22:15:00	1.38556	1.38568	1.38556	1.38567	53	0	15
2025.08.25	22:30:00	1.38567	1.38567	1.38550	1.38558	89	0	15
2025.08.25	22:45:00	1.38558	1.38559	1.38544	1.38553	78	0	15
2025.08.25	23:00:00	1.38553	1.38578	1.38543	1.38577	96	0	15
2025.08.25	23:15:00	1.38577	1.38604	1.38577	1.38597	68	0	15
2025.08.25	23:30:00	1.38597	1.38600	1.38585	1.38589	67	0	15
2025.08.25	23:45:00	1.38589	1.38598	1.38585	1.38585	76	0	15
2025.08.26	00:00:00	1.38584	1.38632	1.38461	1.38467	729	0	15
2025.08.26	00:15:00	1.38468	1.38492	1.38447	1.38465	446	0	15
2025.08.26	00:30:00	1.38465	1.38492	1.38412	1.38443	462	0	15
2025.08.26	00:45:00	1.38443	1.38458	1.38411	1.38444	351	0	15
2025.08.26	01:00:00	1.38444	1.38504	1.38442	1.38500	294	0	15
2025.08.26	01:15:00	1.38500	1.38521	1.38483	1.38509	228	0	15
2025.08.26	01:30:00	1.38509	1.38579	1.38509	1.38553	252	0	15
2025.08.26	01:45:00	1.38553	1.38566	1.38530	1.38555	250	0	15
2025.08.26	02:00:00	1.38555	1.38555	1.38484	1.38511	240	0	15
2025.08.26	02:15:00	1.38511	1.38518	1.38469	1.38478	163	0	15
2025.08.26	02:30:00	1.38478	1.38517	1.38477	1.38507	112	0	15
2025.08.26	02:45:00	1.38507	1.38511	1.38479	1.38492	134	0	15
2025.08.26	03:00:00	1.38492	1.38580	1.38492	1.38559	218	0	15
2025.08.26	03:15:00	1.38559	1.38574	1.38555	1.38568	184	0	15
2025.08.26	03:30:00	1.38568	1.38575	1.38546	1.38561	144	0	15
2025.08.26	03:45:00	1.38561	1.38581	1.38558	1.38576	138	0	15
2025.08.26	04:00:00	1.38576	1.38594	1.38565	1.38588	158	0	15
2025.08.26	04:15:00	1.38588	1.38588	1.38556	1.38557	100	0	15
2025.08.26	04:30:00	1.38557	1.38573	1.38555	1.38563	92	0	15
2025.08.26	04:45:00	1.38563	1.38569	1.38537	1.38537	112	0	15
2025.08.26	05:00:00	1.38537	1.38553	1.38533	1.38537	117	0	15
2025.08.26	05:15:00	1.38537	1.38548	1.38527	1.38527	107	0	15
2025.08.26	05:30:00	1.38527	1.38540	1.38508	1.38509	137	0	15
2025.08.26	05:45:00	1.38509	1.38535	1.38497	1.38506	150	0	15
2025.08.26	06:00:00	1.38507	1.38578	1.38500	1.38577	270	0	15
2025.08.26	06:15:00	1.38577	1.38650	1.38563	1.38568	331	0	15
2025.08.26	06:30:00	1.38568	1.38573	1.38510	1.38536	252	0	15
2025.08.26	06:45:00	1.38538	1.38589	1.38531	1.38572	297	0	15
2025.08.26	07:00:00	1.38573	1.38636	1.38546	1.38596	402	0	15
2025.08.26	07:15:00	1.38596	1.38673	1.38563	1.38563	348	0	15
2025.08.26	07:30:00	1.38561	1.38561	1.38502	1.38545	328	0	15
2025.08.26	07:45:00	1.38547	1.38572	1.38541	1.38552	317	0	15
2025.08.26	08:00:00	1.38552	1.38595	1.38546	1.38588	328	0	15
2025.08.26	08:15:00	1.38588	1.38635	1.38567	1.38600	270	0	15
2025.08.26	08:30:00	1.38601	1.38602	1.38568	1.38584	221	0	15
2025.08.26	08:45:00	1.38584	1.38604	1.38562	1.38572	230	0	15
2025.08.26	09:00:00	1.38572	1.38573	1.38506	1.38506	226	0	15
2025.08.26	09:15:00	1.38506	1.38508	1.38469	1.38469	244	0	15
2025.08.26	09:30:00	1.38469	1.38509	1.38469	1.38497	174	0	15
2025.08.26	09:45:00	1.38497	1.38500	1.38468	1.38477	195	0	15
2025.08.26	10:00:00	1.38475	1.38487	1.38455	1.38472	161	0	15
2025.08.26	10:15:00	1.38472	1.38479	1.38462	1.38478	147	0	15
2025.08.26	10:30:00	1.38478	1.38516	1.38478	1.38512	144	0	15
2025.08.26	10:45:00	1.38512	1.38520	1.38496	1.38502	179	0	15
2025.08.26	11:00:00	1.38502	1.38504	1.38466	1.38466	195	0	15
2025.08.26	11:15:00	1.38466	1.38469	1.38444	1.38459	162	0	15
2025.08.26	11:30:00	1.38460	1.38465	1.38414	1.38433	227	0	15
2025.08.26	11:45:00	1.38433	1.38436	1.38401	1.38436	200	0	15
2025.08.26	12:00:00	1.38436	1.38446	1.38397	1.38443	276	0	15
2025.08.26	12:15:00	1.38442	1.38489	1.38441	1.38479	310	0	15
2025.08.26	12:30:00	1.38479	1.38499	1.38436	1.38475	339	0	15
2025.08.26	12:45:00	1.38473	1.38487	1.38446	1.38453	268	0	15
2025.08.26	13:00:00	1.38451	1.38485	1.38424	1.38470	357	0	15
2025.08.26	13:15:00	1.38469	1.38527	1.38468	1.38516	246	0	15
2025.08.26	13:30:00	1.38518	1.38521	1.38453	1.38479	431	0	15
2025.08.26	13:45:00	1.38479	1.38537	1.38456	1.38475	447	0	15
2025.08.26	14:00:00	1.38478	1.38500	1.38427	1.38436	462	0	15
2025.08.26	14:15:00	1.38437	1.38440	1.38332	1.38350	421	0	15
2025.08.26	14:30:00	1.38351	1.38379	1.38343	1.38355	306	0	15
2025.08.26	14:45:00	1.38355	1.38363	1.38262	1.38262	398	0	15
2025.08.26	15:00:00	1.38262	1.38282	1.38217	1.38259	405	0	15
2025.08.26	15:15:00	1.38258	1.38283	1.38235	1.38265	307	0	15
2025.08.26	15:30:00	1.38264	1.38283	1.38228	1.38270	285	0	15
2025.08.26	15:45:00	1.38269	1.38291	1.38242	1.38242	263	0	15
2025.08.26	16:00:00	1.38242	1.38287	1.38236	1.38283	226	0	15
2025.08.26	16:15:00	1.38283	1.38292	1.38260	1.38285	221	0	15
2025.08.26	16:30:00	1.38285	1.38316	1.38274	1.38274	281	0	15
2025.08.26	16:45:00	1.38274	1.38301	1.38264	1.38290	332	0	15
2025.08.26	17:00:00	1.38289	1.38323	1.38287	1.38304	226	0	15
2025.08.26	17:15:00	1.38304	1.38335	1.38302	1.38316	150	0	15
2025.08.26	17:30:00	1.38316	1.38364	1.38309	1.38364	139	0	15
2025.08.26	17:45:00	1.38364	1.38394	1.38352	1.38382	190	0	15
2025.08.26	18:00:00	1.38383	1.38401	1.38351	1.38400	243	0	15
2025.08.26	18:15:00	1.38400	1.38409	1.38374	1.38376	192	0	15
2025.08.26	18:30:00	1.38376	1.38376	1.38330	1.38342	166	0	15
2025.08.26	18:45:00	1.38341	1.38359	1.38280	1.38339	223	0	15
2025.08.26	19:00:00	1.38339	1.38349	1.38315	1.38337	266	0	15
2025.08.26	19:15:00	1.38339	1.38340	1.38287	1.38293	171	0	15
2025.08.26	19:30:00	1.38293	1.38331	1.38289	1.38324	124	0	15
2025.08.26	19:45:00	1.38324	1.38356	1.38298	1.38340	215	0	15
2025.08.26	20:00:00	1.38342	1.38366	1.38330	1.38330	132	0	15
2025.08.26	20:15:00	1.38330	1.38347	1.38326	1.38330	84	0	15
2025.08.26	20:30:00	1.38330	1.38369	1.38310	1.38360	130	0	15
2025.08.26	20:45:00	1.38360	1.38387	1.38349	1.38376	95	0	15
2025.08.26	21:00:00	1.38377	1.38381	1.38354	1.38359	147	0	22
2025.08.26	21:15:00	1.38360	1.38375	1.38352	1.38358	389	0	28
2025.08.26	21:30:00	1.38357	1.38375	1.38355	1.38360	219	0	30
2025.08.26	21:45:00	1.38362	1.38376	1.38360	1.38365	148	0	22
2025.08.26	22:00:00	1.38368	1.38375	1.38345	1.38363	109	0	18
2025.08.26	22:15:00	1.38364	1.38372	1.38345	1.38354	111	0	15
2025.08.26	22:30:00	1.38353	1.38353	1.38335	1.38346	65	0	15
2025.08.26	22:45:00	1.38346	1.38353	1.38335	1.38335	63	0	15
2025.08.26	23:00:00	1.38335	1.38353	1.38335	1.38344	58	0	15
2025.08.26	23:15:00	1.38345	1.38347	1.38325	1.38335	60	0	15
2025.08.26	23:30:00	1.38335	1.38335	1.38323	1.38335	43	0	15
2025.08.26	23:45:00	1.38335	1.38346	1.38326	1.38343	77	0	15
2025.08.27	00:00:00	1.38343	1.38346	1.38305	1.38305	132	0	15
2025.08.27	00:15:00	1.38305	1.38318	1.38293	1.38302	156	0	15
2025.08.27	00:30:00	1.38302	1.38320	1.38297	1.38320	144	0	15
2025.08.27	00:45:00	1.38320	1.38353	1.38317	1.38328	142	0	15
2025.08.27	01:00:00	1.38326	1.38334	1.38307	1.38317	175	0	15
2025.08.27	01:15:00	1.38317	1.38352	1.38305	1.38334	186	0	15
2025.08.27	01:30:00	1.38333	1.38333	1.38290	1.38300	340	0	15
2025.08.27	01:45:00	1.38299	1.38314	1.38277	1.38307	208	0	15
2025.08.27	02:00:00	1.38308	1.38356	1.38307	1.38355	159	0	15
2025.08.27	02:15:00	1.38355	1.38383	1.38345	1.38380	146	0	15
2025.08.27	02:30:00	1.38380	1.38405	1.38373	1.38389	142	0	15
2025.08.27	02:45:00	1.38388	1.38388	1.38368	1.38376	145	0	15
2025.08.27	03:00:00	1.38376	1.38382	1.38369	1.38378	84	0	15
2025.08.27	03:15:00	1.38378	1.38404	1.38374	1.38388	122	0	15
2025.08.27	03:30:00	1.38388	1.38397	1.38376	1.38384	125	0	15
2025.08.27	03:45:00	1.38384	1.38404	1.38384	1.38397	112	0	15
2025.08.27	04:00:00	1.38397	1.38418	1.38395	1.38400	128	0	15
2025.08.27	04:15:00	1.38400	1.38430	1.38400	1.38413	127	0	15
2025.08.27	04:30:00	1.38412	1.38430	1.38408	1.38429	82	0	15
2025.08.27	04:45:00	1.38429	1.38431	1.38421	1.38425	66	0	15
2025.08.27	05:00:00	1.38425	1.38445	1.38423	1.38433	110	0	15
2025.08.27	05:15:00	1.38433	1.38435	1.38421	1.38421	77	0	15
2025.08.27	05:30:00	1.38424	1.38427	1.38402	1.38408	105	0	15
2025.08.27	05:45:00	1.38407	1.38412	1.38385	1.38403	122	0	15
2025.08.27	06:00:00	1.38402	1.38406	1.38374	1.38376	181	0	15
2025.08.27	06:15:00	1.38375	1.38403	1.38367	1.38394	164	0	15
2025.08.27	06:30:00	1.38396	1.38402	1.38336	1.38342	207	0	15
2025.08.27	06:45:00	1.38342	1.38396	1.38342	1.38371	177	0	15
2025.08.27	07:00:00	1.38372	1.38468	1.38368	1.38468	200	0	15
2025.08.27	07:15:00	1.38469	1.38499	1.38441	1.38498	202	0	15
2025.08.27	07:30:00	1.38500	1.38535	1.38490	1.38510	212	0	15
2025.08.27	07:45:00	1.38511	1.38514	1.38453	1.38457	257	0	15
2025.08.27	08:00:00	1.38458	1.38530	1.38458	1.38519	267	0	15
2025.08.27	08:15:00	1.38519	1.38528	1.38505	1.38526	203	0	15
2025.08.27	08:30:00	1.38525	1.38562	1.38525	1.38542	271	0	15
2025.08.27	08:45:00	1.38542	1.38542	1.38479	1.38479	207	0	15
2025.08.27	09:00:00	1.38479	1.38521	1.38477	1.38486	233	0	15
2025.08.27	09:15:00	1.38487	1.38500	1.38469	1.38476	139	0	15
2025.08.27	09:30:00	1.38476	1.38526	1.38476	1.38519	155	0	15
2025.08.27	09:45:00	1.38519	1.38541	1.38503	1.38535	189	0	15
2025.08.27	10:00:00	1.38534	1.38538	1.38479	1.38485	210	0	15
2025.08.27	10:15:00	1.38485	1.38514	1.38484	1.38504	175	0	15
2025.08.27	10:30:00	1.38503	1.38515	1.38483	1.38496	204	0	15
2025.08.27	10:45:00	1.38496	1.38526	1.38486	1.38519	151	0	15
2025.08.27	11:00:00	1.38519	1.38556	1.38445	1.38449	242	0	15
2025.08.27	11:15:00	1.38449	1.38489	1.38446	1.38488	180	0	15
2025.08.27	11:30:00	1.38488	1.38529	1.38443	1.38529	226	0	15
2025.08.27	11:45:00	1.38529	1.38529	1.38479	1.38515	226	0	15
2025.08.27	12:00:00	1.38515	1.38529	1.38480	1.38491	256	0	15
2025.08.27	12:15:00	1.38490	1.38491	1.38425	1.38470	284	0	15
2025.08.27	12:30:00	1.38469	1.38538	1.38454	1.38538	299	0	15
2025.08.27	12:45:00	1.38538	1.38541	1.38477	1.38501	380	0	15
2025.08.27	13:00:00	1.38501	1.38519	1.38469	1.38500	352	0	15
2025.08.27	13:15:00	1.38500	1.38527	1.38465	1.38468	278	0	15
2025.08.27	13:30:00	1.38468	1.38539	1.38436	1.38530	350	0	15
2025.08.27	13:45:00	1.38528	1.38529	1.38470	1.38519	443	0	15
2025.08.27	14:00:00	1.38521	1.38536	1.38482	1.38508	387	0	15
2025.08.27	14:15:00	1.38509	1.38570	1.38498	1.38539	333	0	15
2025.08.27	14:30:00	1.38539	1.38551	1.38498	1.38512	353	0	15
2025.08.27	14:45:00	1.38512	1.38519	1.38283	1.38314	669	0	15
2025.08.27	15:00:00	1.38312	1.38326	1.38230	1.38265	649	0	15
2025.08.27	15:15:00	1.38267	1.38290	1.38248	1.38250	337	0	15
2025.08.27	15:30:00	1.38250	1.38271	1.38207	1.38218	387	0	15
2025.08.27	15:45:00	1.38218	1.38269	1.38211	1.38253	312	0	15
2025.08.27	16:00:00	1.38253	1.38253	1.38174	1.38184	274	0	15
2025.08.27	16:15:00	1.38184	1.38200	1.38137	1.38151	261	0	15
2025.08.27	16:30:00	1.38152	1.38153	1.38034	1.38060	384	0	15
2025.08.27	16:45:00	1.38060	1.38064	1.37973	1.37974	324	0	15
2025.08.27	17:00:00	1.37974	1.38007	1.37913	1.37913	440	0	15
2025.08.27	17:15:00	1.37913	1.37925	1.37863	1.37897	314	0	15
2025.08.27	17:30:00	1.37896	1.37927	1.37869	1.37871	238	0	15
2025.08.27	17:45:00	1.37871	1.37882	1.37822	1.37843	283	0	15
2025.08.27	18:00:00	1.37843	1.37939	1.37839	1.37929	309	0	15
2025.08.27	18:15:00	1.37929	1.37944	1.37885	1.37888	273	0	15
2025.08.27	18:30:00	1.37889	1.37933	1.37868	1.37920	274	0	15
2025.08.27	18:45:00	1.37921	1.37955	1.37921	1.37953	250	0	15
2025.08.27	19:00:00	1.37954	1.37964	1.37916	1.37939	228	0	15
2025.08.27	19:15:00	1.37938	1.37946	1.37914	1.37915	165	0	15
2025.08.27	19:30:00	1.37915	1.37932	1.37904	1.37905	122	0	15
2025.08.27	19:45:00	1.37905	1.37914	1.37856	1.37875	176	0	15
2025.08.27	20:00:00	1.37875	1.37876	1.37846	1.37863	172	0	15
2025.08.27	20:15:00	1.37863	1.37912	1.37851	1.37902	170	0	15
2025.08.27	20:30:00	1.37904	1.37904	1.37828	1.37871	194	0	15
2025.08.27	20:45:00	1.37871	1.37917	1.37869	1.37911	119	0	15
2025.08.27	21:00:00	1.37909	1.37909	1.37882	1.37890	112	0	28
2025.08.27	21:15:00	1.37887	1.37890	1.37871	1.37873	134	0	48
2025.08.27	21:30:00	1.37872	1.37892	1.37869	1.37884	156	0	22
2025.08.27	21:45:00	1.37884	1.37897	1.37882	1.37892	99	0	18
2025.08.27	22:00:00	1.37896	1.37896	1.37846	1.37852	141	0	15
2025.08.27	22:15:00	1.37852	1.37859	1.37842	1.37843	57	0	15
2025.08.27	22:30:00	1.37843	1.37845	1.37826	1.37827	71	0	15
2025.08.27	22:45:00	1.37827	1.37840	1.37827	1.37838	67	0	15
2025.08.27	23:00:00	1.37835	1.37838	1.37827	1.37837	64	0	15
2025.08.27	23:15:00	1.37837	1.37837	1.37828	1.37830	59	0	15
2025.08.27	23:30:00	1.37830	1.37832	1.37818	1.37820	68	0	15
2025.08.27	23:45:00	1.37820	1.37842	1.37804	1.37808	105	0	15
2025.08.28	00:00:00	1.37808	1.37819	1.37787	1.37813	161	0	15
2025.08.28	00:15:00	1.37814	1.37817	1.37785	1.37802	151	0	15
2025.08.28	00:30:00	1.37802	1.37815	1.37795	1.37795	127	0	15
2025.08.28	00:45:00	1.37795	1.37827	1.37785	1.37816	161	0	15
2025.08.28	01:00:00	1.37816	1.37826	1.37779	1.37779	144	0	15
2025.08.28	01:15:00	1.37779	1.37824	1.37776	1.37807	135	0	15
2025.08.28	01:30:00	1.37807	1.37822	1.37780	1.37799	212	0	15
2025.08.28	01:45:00	1.37799	1.37807	1.37790	1.37801	141	0	15
2025.08.28	02:00:00	1.37803	1.37808	1.37751	1.37774	194	0	15
2025.08.28	02:15:00	1.37772	1.37779	1.37759	1.37770	167	0	15
2025.08.28	02:30:00	1.37770	1.37776	1.37754	1.37766	169	0	15
2025.08.28	02:45:00	1.37766	1.37770	1.37719	1.37725	134	0	15
2025.08.28	03:00:00	1.37725	1.37741	1.37690	1.37706	153	0	15
2025.08.28	03:15:00	1.37706	1.37738	1.37694	1.37735	133	0	15
2025.08.28	03:30:00	1.37735	1.37759	1.37714	1.37755	139	0	15
2025.08.28	03:45:00	1.37755	1.37776	1.37755	1.37769	109	0	15
2025.08.28	04:00:00	1.37769	1.37791	1.37769	1.37784	138	0	15
2025.08.28	04:15:00	1.37784	1.37784	1.37768	1.37775	80	0	15
2025.08.28	04:30:00	1.37778	1.37804	1.37772	1.37801	117	0	15
2025.08.28	04:45:00	1.37801	1.37814	1.37801	1.37809	96	0	15
2025.08.28	05:00:00	1.37810	1.37817	1.37810	1.37815	66	0	15
2025.08.28	05:15:00	1.37815	1.37846	1.37815	1.37833	97	0	15
2025.08.28	05:30:00	1.37833	1.37873	1.37833	1.37869	128	0	15
2025.08.28	05:45:00	1.37869	1.37870	1.37809	1.37823	135	0	15
2025.08.28	06:00:00	1.37822	1.37835	1.37769	1.37779	251	0	15
2025.08.28	06:15:00	1.37779	1.37825	1.37771	1.37816	191	0	15
2025.08.28	06:30:00	1.37816	1.37846	1.37791	1.37820	228	0	15
2025.08.28	06:45:00	1.37820	1.37844	1.37817	1.37825	175	0	15
2025.08.28	07:00:00	1.37826	1.37868	1.37803	1.37846	270	0	15
2025.08.28	07:15:00	1.37846	1.37864	1.37810	1.37812	251	0	15
2025.08.28	07:30:00	1.37812	1.37860	1.37803	1.37816	188	0	15
2025.08.28	07:45:00	1.37816	1.37830	1.37768	1.37779	268	0	15
2025.08.28	08:00:00	1.37779	1.37842	1.37771	1.37817	308	0	15
2025.08.28	08:15:00	1.37817	1.37836	1.37799	1.37835	248	0	15
2025.08.28	08:30:00	1.37835	1.37846	1.37766	1.37772	237	0	15
2025.08.28	08:45:00	1.37771	1.37771	1.37743	1.37757	225	0	15
2025.08.28	09:00:00	1.37757	1.37757	1.37680	1.37708	240	0	15
2025.08.28	09:15:00	1.37708	1.37710	1.37673	1.37675	220	0	15
2025.08.28	09:30:00	1.37674	1.37721	1.37673	1.37720	177	0	15
2025.08.28	09:45:00	1.37721	1.37739	1.37690	1.37706	219	0	15
2025.08.28	10:00:00	1.37706	1.37733	1.37685	1.37686	195	0	15
2025.08.28	10:15:00	1.37686	1.37686	1.37630	1.37638	230	0	15
2025.08.28	10:30:00	1.37638	1.37652	1.37613	1.37634	221	0	15
2025.08.28	10:45:00	1.37633	1.37633	1.37608	1.37616	205	0	15
2025.08.28	11:00:00	1.37616	1.37643	1.37598	1.37626	238	0	15
2025.08.28	11:15:00	1.37626	1.37656	1.37621	1.37638	176	0	15
2025.08.28	11:30:00	1.37638	1.37657	1.37615	1.37657	210	0	15
2025.08.28	11:45:00	1.37656	1.37666	1.37605	1.37638	230	0	15
2025.08.28	12:00:00	1.37638	1.37643	1.37525	1.37542	346	0	15
2025.08.28	12:15:00	1.37543	1.37585	1.37522	1.37574	289	0	15
2025.08.28	12:30:00	1.37571	1.37671	1.37549	1.37571	586	0	15
2025.08.28	12:45:00	1.37571	1.37629	1.37561	1.37600	499	0	15
2025.08.28	13:00:00	1.37600	1.37682	1.37590	1.37637	527	0	15
2025.08.28	13:15:00	1.37637	1.37685	1.37628	1.37666	400	0	15
2025.08.28	13:30:00	1.37666	1.37834	1.37659	1.37829	598	0	15
2025.08.28	13:45:00	1.37829	1.37846	1.37615	1.37648	731	0	15
2025.08.28	14:00:00	1.37644	1.37724	1.37635	1.37650	618	0	15
2025.08.28	14:15:00	1.37650	1.37667	1.37589	1.37620	521	0	15
2025.08.28	14:30:00	1.37619	1.37655	1.37550	1.37594	492	0	15
2025.08.28	14:45:00	1.37593	1.37673	1.37590	1.37651	521	0	15
2025.08.28	15:00:00	1.37651	1.37676	1.37633	1.37638	421	0	15
2025.08.28	15:15:00	1.37637	1.37645	1.37599	1.37612	350	0	15
2025.08.28	15:30:00	1.37612	1.37615	1.37544	1.37570	339	0	15
2025.08.28	15:45:00	1.37570	1.37571	1.37501	1.37511	272	0	15
2025.08.28	16:00:00	1.37511	1.37526	1.37463	1.37504	239	0	15
2025.08.28	16:15:00	1.37504	1.37522	1.37486	1.37490	230	0	15
2025.08.28	16:30:00	1.37490	1.37490	1.37459	1.37486	247	0	15
2025.08.28	16:45:00	1.37486	1.37506	1.37455	1.37472	247	0	15
2025.08.28	17:00:00	1.37472	1.37497	1.37448	1.37450	244	0	15
2025.08.28	17:15:00	1.37450	1.37466	1.37426	1.37457	199	0	15
2025.08.28	17:30:00	1.37457	1.37479	1.37442	1.37460	131	0	15
2025.08.28	17:45:00	1.37460	1.37462	1.37440	1.37457	164	0	15
2025.08.28	18:00:00	1.37457	1.37474	1.37449	1.37467	151	0	15
2025.08.28	18:15:00	1.37467	1.37475	1.37420	1.37420	151	0	15
2025.08.28	18:30:00	1.37421	1.37429	1.37408	1.37417	99	0	15
2025.08.28	18:45:00	1.37417	1.37457	1.37416	1.37457	169	0	15
2025.08.28	19:00:00	1.37457	1.37506	1.37450	1.37484	193	0	15
2025.08.28	19:15:00	1.37484	1.37496	1.37476	1.37493	140	0	15
2025.08.28	19:30:00	1.37494	1.37526	1.37494	1.37515	122	0	15
2025.08.28	19:45:00	1.37515	1.37539	1.37499	1.37535	160	0	15
2025.08.28	20:00:00	1.37535	1.37540	1.37505	1.37515	117	0	15
2025.08.28	20:15:00	1.37515	1.37557	1.37506	1.37554	88	0	15
2025.08.28	20:30:00	1.37552	1.37552	1.37495	1.37506	112	0	15
2025.08.28	20:45:00	1.37504	1.37504	1.37458	1.37479	154	0	15
2025.08.28	21:00:00	1.37481	1.37487	1.37467	1.37467	121	0	15
2025.08.28	21:15:00	1.37468	1.37474	1.37455	1.37460	182	0	38
2025.08.28	21:30:00	1.37460	1.37488	1.37452	1.37488	213	0	34
2025.08.28	21:45:00	1.37488	1.37505	1.37447	1.37505	186	0	32
2025.08.28	22:00:00	1.37514	1.37529	1.37497	1.37512	345	0	18
2025.08.28	22:15:00	1.37512	1.37512	1.37495	1.37507	102	0	15
2025.08.28	22:30:00	1.37507	1.37525	1.37504	1.37521	82	0	15
2025.08.28	22:45:00	1.37521	1.37522	1.37505	1.37507	49	0	15
2025.08.28	23:00:00	1.37507	1.37507	1.37498	1.37505	53	0	15
2025.08.28	23:15:00	1.37505	1.37505	1.37489	1.37498	51	0	15
2025.08.28	23:30:00	1.37498	1.37505	1.37497	1.37497	67	0	15
2025.08.28	23:45:00	1.37496	1.37518	1.37491	1.37514	99	0	15
2025.08.29	00:00:00	1.37514	1.37514	1.37461	1.37464	207	0	15
2025.08.29	00:15:00	1.37463	1.37489	1.37460	1.37474	110	0	15
2025.08.29	00:30:00	1.37474	1.37506	1.37472	1.37491	149	0	15
2025.08.29	00:45:00	1.37491	1.37512	1.37457	1.37457	225	0	15
2025.08.29	01:00:00	1.37457	1.37491	1.37446	1.37460	168	0	15
2025.08.29	01:15:00	1.37460	1.37546	1.37452	1.37535	302	0	15
2025.08.29	01:30:00	1.37535	1.37542	1.37469	1.37470	267	0	15
2025.08.29	01:45:00	1.37469	1.37519	1.37467	1.37499	273	0	15
2025.08.29	02:00:00	1.37499	1.37503	1.37476	1.37502	213	0	15
2025.08.29	02:15:00	1.37501	1.37518	1.37494	1.37506	210	0	15
2025.08.29	02:30:00	1.37506	1.37525	1.37500	1.37517	155	0	15
2025.08.29	02:45:00	1.37517	1.37541	1.37501	1.37536	170	0	15
