<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.15	09:45:00	1.35907	1.35948	1.35894	1.35919	718	0	0
2025.09.15	10:00:00	1.35918	1.35996	1.35917	1.35971	689	0	0
2025.09.15	10:15:00	1.35970	1.36130	1.35951	1.36083	939	0	0
2025.09.15	10:30:00	1.36082	1.36134	1.36044	1.36048	845	0	0
2025.09.15	10:45:00	1.36051	1.36110	1.36024	1.36070	755	0	0
2025.09.15	11:00:00	1.36068	1.36135	1.36047	1.36126	652	0	0
2025.09.15	11:15:00	1.36126	1.36153	1.36102	1.36139	569	0	0
2025.09.15	11:30:00	1.36143	1.36193	1.36095	1.36104	731	0	0
2025.09.15	11:45:00	1.36104	1.36161	1.36080	1.36152	659	0	0
2025.09.15	12:00:00	1.36153	1.36202	1.36144	1.36155	756	0	0
2025.09.15	12:15:00	1.36154	1.36181	1.36088	1.36099	781	0	0
2025.09.15	12:30:00	1.36098	1.36169	1.36085	1.36144	913	0	0
2025.09.15	12:45:00	1.36144	1.36173	1.36114	1.36145	822	0	0
2025.09.15	13:00:00	1.36145	1.36177	1.36072	1.36095	865	0	0
2025.09.15	13:15:00	1.36095	1.36095	1.36035	1.36060	734	0	0
2025.09.15	13:30:00	1.36062	1.36079	1.36016	1.36030	804	0	0
2025.09.15	13:45:00	1.36032	1.36073	1.35953	1.35961	888	0	0
2025.09.15	14:00:00	1.35963	1.35965	1.35847	1.35911	1044	0	0
2025.09.15	14:15:00	1.35909	1.35946	1.35856	1.35936	841	0	0
2025.09.15	14:30:00	1.35937	1.35948	1.35855	1.35878	958	0	0
2025.09.15	14:45:00	1.35877	1.35941	1.35853	1.35896	920	0	0
2025.09.15	15:00:00	1.35896	1.35941	1.35871	1.35926	722	0	0
2025.09.15	15:15:00	1.35927	1.36005	1.35915	1.35993	648	0	0
2025.09.15	15:30:00	1.35993	1.36017	1.35943	1.35955	633	0	0
2025.09.15	15:45:00	1.35953	1.36074	1.35952	1.36070	706	0	0
2025.09.15	16:00:00	1.36071	1.36096	1.35997	1.36026	721	0	0
2025.09.15	16:15:00	1.36027	1.36035	1.35946	1.35958	659	0	0
2025.09.15	16:30:00	1.35958	1.36019	1.35952	1.36005	545	0	0
2025.09.15	16:45:00	1.36005	1.36025	1.35965	1.35989	476	0	0
2025.09.15	17:00:00	1.35988	1.36017	1.35974	1.35978	470	0	0
2025.09.15	17:15:00	1.35978	1.35988	1.35947	1.35986	405	0	0
2025.09.15	17:30:00	1.35986	1.36062	1.35986	1.36050	544	0	0
2025.09.15	17:45:00	1.36050	1.36114	1.36048	1.36089	539	0	0
2025.09.15	18:00:00	1.36089	1.36105	1.36059	1.36061	401	0	0
2025.09.15	18:15:00	1.36061	1.36074	1.36046	1.36054	376	0	0
2025.09.15	18:30:00	1.36057	1.36062	1.36011	1.36038	484	0	0
2025.09.15	18:45:00	1.36038	1.36066	1.35998	1.36054	391	0	0
2025.09.15	19:00:00	1.36055	1.36072	1.36039	1.36061	364	0	0
2025.09.15	19:15:00	1.36061	1.36087	1.36043	1.36080	404	0	0
2025.09.15	19:30:00	1.36077	1.36106	1.36067	1.36076	392	0	0
2025.09.15	19:45:00	1.36074	1.36104	1.36052	1.36090	523	0	0
2025.09.15	20:00:00	1.36093	1.36112	1.36077	1.36082	241	0	0
2025.09.15	20:15:00	1.36082	1.36103	1.36059	1.36063	198	0	0
2025.09.15	20:30:00	1.36059	1.36062	1.35991	1.35995	351	0	0
2025.09.15	20:45:00	1.35994	1.36015	1.35963	1.35979	553	0	0
2025.09.15	21:00:00	1.35981	1.35984	1.35971	1.35973	111	0	7
2025.09.15	21:15:00	1.35975	1.35983	1.35955	1.35956	197	0	17
2025.09.15	21:30:00	1.35956	1.36009	1.35953	1.36007	168	0	17
2025.09.15	21:45:00	1.36007	1.36018	1.35998	1.36000	191	0	7
2025.09.15	22:00:00	1.36027	1.36046	1.36001	1.36018	312	0	0
2025.09.15	22:15:00	1.36018	1.36035	1.36014	1.36027	148	0	0
2025.09.15	22:30:00	1.36026	1.36034	1.36019	1.36031	134	0	0
2025.09.15	22:45:00	1.36032	1.36044	1.36012	1.36039	149	0	0
2025.09.15	23:00:00	1.36043	1.36048	1.36032	1.36041	142	0	0
2025.09.15	23:15:00	1.36041	1.36050	1.36040	1.36044	99	0	0
2025.09.15	23:30:00	1.36044	1.36044	1.36019	1.36029	93	0	0
2025.09.15	23:45:00	1.36030	1.36042	1.36008	1.36008	204	0	0
2025.09.16	00:00:00	1.36009	1.36058	1.36006	1.36032	505	0	0
2025.09.16	00:15:00	1.36032	1.36044	1.36006	1.36010	358	0	0
2025.09.16	00:30:00	1.36010	1.36015	1.35988	1.36000	325	0	0
2025.09.16	00:45:00	1.36000	1.36024	1.35979	1.36019	396	0	0
2025.09.16	01:00:00	1.36022	1.36037	1.36007	1.36028	442	0	0
2025.09.16	01:15:00	1.36027	1.36033	1.35983	1.35985	358	0	0
2025.09.16	01:30:00	1.35984	1.36043	1.35980	1.36021	475	0	0
2025.09.16	01:45:00	1.36022	1.36065	1.36018	1.36033	451	0	0
2025.09.16	02:00:00	1.36032	1.36091	1.36030	1.36079	434	0	0
2025.09.16	02:15:00	1.36081	1.36126	1.36076	1.36101	507	0	0
2025.09.16	02:30:00	1.36103	1.36112	1.36068	1.36091	341	0	0
2025.09.16	02:45:00	1.36090	1.36143	1.36081	1.36121	403	0	0
2025.09.16	03:00:00	1.36123	1.36141	1.36105	1.36130	414	0	0
2025.09.16	03:15:00	1.36131	1.36166	1.36130	1.36156	342	0	0
2025.09.16	03:30:00	1.36155	1.36246	1.36155	1.36233	452	0	0
2025.09.16	03:45:00	1.36233	1.36250	1.36155	1.36175	419	0	0
2025.09.16	04:00:00	1.36174	1.36178	1.36129	1.36162	434	0	0
2025.09.16	04:15:00	1.36162	1.36174	1.36146	1.36153	340	0	0
2025.09.16	04:30:00	1.36151	1.36168	1.36121	1.36136	352	0	0
2025.09.16	04:45:00	1.36135	1.36164	1.36127	1.36157	341	0	0
2025.09.16	05:00:00	1.36157	1.36201	1.36149	1.36198	378	0	0
2025.09.16	05:15:00	1.36197	1.36210	1.36169	1.36181	374	0	0
2025.09.16	05:30:00	1.36181	1.36208	1.36175	1.36182	381	0	0
2025.09.16	05:45:00	1.36182	1.36205	1.36144	1.36204	611	0	0
2025.09.16	06:00:00	1.36209	1.36276	1.36209	1.36252	753	0	0
2025.09.16	06:15:00	1.36252	1.36332	1.36246	1.36279	778	0	0
2025.09.16	06:30:00	1.36280	1.36335	1.36263	1.36304	772	0	0
2025.09.16	06:45:00	1.36302	1.36306	1.36240	1.36294	644	0	0
2025.09.16	07:00:00	1.36297	1.36388	1.36291	1.36375	848	0	0
2025.09.16	07:15:00	1.36374	1.36425	1.36360	1.36421	716	0	0
2025.09.16	07:30:00	1.36422	1.36429	1.36306	1.36336	734	0	0
2025.09.16	07:45:00	1.36333	1.36360	1.36266	1.36279	738	0	0
2025.09.16	08:00:00	1.36278	1.36327	1.36242	1.36317	790	0	0
2025.09.16	08:15:00	1.36314	1.36384	1.36280	1.36311	898	0	0
2025.09.16	08:30:00	1.36308	1.36308	1.36251	1.36260	717	0	0
2025.09.16	08:45:00	1.36263	1.36332	1.36255	1.36267	744	0	0
2025.09.16	09:00:00	1.36271	1.36404	1.36262	1.36388	944	0	0
2025.09.16	09:15:00	1.36389	1.36423	1.36345	1.36356	800	0	0
2025.09.16	09:30:00	1.36355	1.36414	1.36352	1.36408	757	0	0
2025.09.16	09:45:00	1.36408	1.36458	1.36392	1.36421	737	0	0
2025.09.16	10:00:00	1.36419	1.36423	1.36332	1.36340	696	0	0
2025.09.16	10:15:00	1.36338	1.36387	1.36321	1.36363	679	0	0
2025.09.16	10:30:00	1.36363	1.36391	1.36332	1.36341	689	0	0
2025.09.16	10:45:00	1.36340	1.36365	1.36259	1.36270	694	0	0
2025.09.16	11:00:00	1.36272	1.36322	1.36241	1.36307	924	0	0
2025.09.16	11:15:00	1.36306	1.36354	1.36295	1.36323	648	0	0
2025.09.16	11:30:00	1.36320	1.36426	1.36303	1.36394	752	0	0
2025.09.16	11:45:00	1.36393	1.36497	1.36382	1.36433	895	0	0
2025.09.16	12:00:00	1.36433	1.36444	1.36366	1.36378	866	0	0
2025.09.16	12:15:00	1.36380	1.36405	1.36335	1.36396	895	0	0
2025.09.16	12:30:00	1.36398	1.36409	1.36248	1.36335	1535	0	0
2025.09.16	12:45:00	1.36334	1.36460	1.36324	1.36406	1311	0	0
2025.09.16	13:00:00	1.36407	1.36456	1.36387	1.36423	1083	0	0
2025.09.16	13:15:00	1.36424	1.36563	1.36396	1.36539	923	0	0
2025.09.16	13:30:00	1.36541	1.36590	1.36524	1.36531	1037	0	0
2025.09.16	13:45:00	1.36532	1.36597	1.36495	1.36579	998	0	0
2025.09.16	14:00:00	1.36579	1.36682	1.36541	1.36680	1303	0	0
2025.09.16	14:15:00	1.36679	1.36721	1.36609	1.36647	1262	0	0
2025.09.16	14:30:00	1.36646	1.36661	1.36496	1.36585	1596	0	0
2025.09.16	14:45:00	1.36584	1.36605	1.36545	1.36568	1230	0	0
2025.09.16	15:00:00	1.36568	1.36581	1.36442	1.36453	1160	0	0
2025.09.16	15:15:00	1.36451	1.36481	1.36427	1.36472	932	0	0
2025.09.16	15:30:00	1.36472	1.36481	1.36384	1.36427	861	0	0
2025.09.16	15:45:00	1.36425	1.36534	1.36424	1.36528	763	0	0
2025.09.16	16:00:00	1.36528	1.36551	1.36505	1.36540	675	0	0
2025.09.16	16:15:00	1.36539	1.36633	1.36534	1.36597	699	0	0
2025.09.16	16:30:00	1.36598	1.36629	1.36560	1.36617	731	0	0
2025.09.16	16:45:00	1.36617	1.36642	1.36568	1.36576	592	0	0
2025.09.16	17:00:00	1.36576	1.36612	1.36528	1.36601	698	0	0
2025.09.16	17:15:00	1.36602	1.36682	1.36587	1.36621	715	0	0
2025.09.16	17:30:00	1.36622	1.36645	1.36540	1.36552	610	0	0
2025.09.16	17:45:00	1.36555	1.36608	1.36554	1.36587	565	0	0
2025.09.16	18:00:00	1.36586	1.36619	1.36566	1.36611	525	0	0
2025.09.16	18:15:00	1.36613	1.36642	1.36596	1.36604	482	0	0
2025.09.16	18:30:00	1.36604	1.36609	1.36571	1.36581	420	0	0
2025.09.16	18:45:00	1.36582	1.36610	1.36560	1.36594	451	0	0
2025.09.16	19:00:00	1.36598	1.36615	1.36573	1.36612	432	0	0
2025.09.16	19:15:00	1.36612	1.36614	1.36560	1.36562	361	0	0
2025.09.16	19:30:00	1.36563	1.36564	1.36520	1.36533	378	0	0
2025.09.16	19:45:00	1.36535	1.36550	1.36500	1.36509	386	0	0
2025.09.16	20:00:00	1.36507	1.36536	1.36500	1.36529	246	0	0
2025.09.16	20:15:00	1.36525	1.36542	1.36510	1.36512	304	0	0
2025.09.16	20:30:00	1.36512	1.36512	1.36423	1.36444	395	0	0
2025.09.16	20:45:00	1.36444	1.36485	1.36432	1.36447	604	0	0
2025.09.16	21:00:00	1.36446	1.36454	1.36418	1.36420	97	0	22
2025.09.16	21:15:00	1.36422	1.36447	1.36416	1.36443	242	0	62
2025.09.16	21:30:00	1.36441	1.36480	1.36430	1.36447	217	0	17
2025.09.16	21:45:00	1.36445	1.36490	1.36440	1.36464	265	0	7
2025.09.16	22:00:00	1.36499	1.36499	1.36454	1.36495	325	0	0
2025.09.16	22:15:00	1.36495	1.36525	1.36486	1.36511	216	0	0
2025.09.16	22:30:00	1.36511	1.36545	1.36510	1.36540	131	0	0
2025.09.16	22:45:00	1.36540	1.36541	1.36472	1.36503	257	0	0
2025.09.16	23:00:00	1.36503	1.36524	1.36492	1.36523	182	0	0
2025.09.16	23:15:00	1.36523	1.36547	1.36521	1.36536	164	0	0
2025.09.16	23:30:00	1.36536	1.36549	1.36525	1.36532	170	0	0
2025.09.16	23:45:00	1.36532	1.36555	1.36520	1.36526	225	0	0
2025.09.17	00:00:00	1.36525	1.36583	1.36525	1.36573	467	0	0
2025.09.17	00:15:00	1.36573	1.36592	1.36559	1.36570	320	0	0
2025.09.17	00:30:00	1.36570	1.36571	1.36461	1.36463	489	0	0
2025.09.17	00:45:00	1.36464	1.36483	1.36447	1.36450	421	0	0
2025.09.17	01:00:00	1.36452	1.36483	1.36448	1.36472	412	0	0
2025.09.17	01:15:00	1.36472	1.36473	1.36429	1.36438	439	0	0
2025.09.17	01:30:00	1.36437	1.36443	1.36395	1.36401	484	0	0
2025.09.17	01:45:00	1.36401	1.36461	1.36401	1.36433	322	0	0
2025.09.17	02:00:00	1.36433	1.36445	1.36414	1.36437	336	0	0
2025.09.17	02:15:00	1.36438	1.36453	1.36419	1.36431	301	0	0
2025.09.17	02:30:00	1.36431	1.36432	1.36406	1.36426	346	0	0
2025.09.17	02:45:00	1.36425	1.36455	1.36423	1.36432	292	0	0
2025.09.17	03:00:00	1.36431	1.36444	1.36408	1.36441	273	0	0
2025.09.17	03:15:00	1.36442	1.36464	1.36427	1.36431	217	0	0
2025.09.17	03:30:00	1.36431	1.36444	1.36427	1.36440	218	0	0
2025.09.17	03:45:00	1.36440	1.36445	1.36419	1.36431	217	0	0
2025.09.17	04:00:00	1.36430	1.36437	1.36408	1.36421	263	0	0
2025.09.17	04:15:00	1.36421	1.36444	1.36418	1.36434	200	0	0
2025.09.17	04:30:00	1.36433	1.36440	1.36423	1.36433	179	0	0
2025.09.17	04:45:00	1.36433	1.36434	1.36410	1.36418	181	0	0
2025.09.17	05:00:00	1.36418	1.36478	1.36418	1.36458	319	0	0
2025.09.17	05:15:00	1.36458	1.36474	1.36446	1.36457	196	0	0
2025.09.17	05:30:00	1.36458	1.36473	1.36449	1.36462	213	0	0
2025.09.17	05:45:00	1.36462	1.36499	1.36448	1.36490	336	0	0
2025.09.17	06:00:00	1.36483	1.36531	1.36377	1.36386	885	0	0
2025.09.17	06:15:00	1.36386	1.36451	1.36384	1.36426	624	0	0
2025.09.17	06:30:00	1.36425	1.36448	1.36364	1.36371	706	0	0
2025.09.17	06:45:00	1.36372	1.36412	1.36348	1.36400	704	0	0
2025.09.17	07:00:00	1.36400	1.36420	1.36317	1.36327	896	0	0
2025.09.17	07:15:00	1.36327	1.36365	1.36301	1.36350	646	0	0
2025.09.17	07:30:00	1.36351	1.36375	1.36305	1.36361	668	0	0
2025.09.17	07:45:00	1.36364	1.36392	1.36336	1.36346	618	0	0
2025.09.17	08:00:00	1.36348	1.36366	1.36322	1.36349	508	0	0
2025.09.17	08:15:00	1.36351	1.36405	1.36338	1.36396	535	0	0
2025.09.17	08:30:00	1.36395	1.36435	1.36376	1.36434	556	0	0
2025.09.17	08:45:00	1.36433	1.36524	1.36400	1.36403	675	0	0
2025.09.17	09:00:00	1.36400	1.36483	1.36400	1.36467	613	0	0
2025.09.17	09:15:00	1.36467	1.36478	1.36434	1.36468	499	0	0
2025.09.17	09:30:00	1.36468	1.36547	1.36445	1.36531	525	0	0
2025.09.17	09:45:00	1.36531	1.36566	1.36457	1.36491	809	0	0
2025.09.17	10:00:00	1.36491	1.36526	1.36383	1.36416	737	0	0
2025.09.17	10:15:00	1.36415	1.36465	1.36392	1.36463	589	0	0
2025.09.17	10:30:00	1.36463	1.36523	1.36452	1.36514	536	0	0
2025.09.17	10:45:00	1.36513	1.36521	1.36396	1.36444	668	0	0
2025.09.17	11:00:00	1.36445	1.36450	1.36403	1.36423	642	0	0
2025.09.17	11:15:00	1.36423	1.36452	1.36398	1.36448	485	0	0
2025.09.17	11:30:00	1.36445	1.36493	1.36419	1.36481	499	0	0
2025.09.17	11:45:00	1.36481	1.36527	1.36464	1.36469	551	0	0
2025.09.17	12:00:00	1.36470	1.36488	1.36436	1.36462	603	0	0
2025.09.17	12:15:00	1.36458	1.36499	1.36435	1.36440	561	0	0
2025.09.17	12:30:00	1.36436	1.36523	1.36435	1.36490	723	0	0
2025.09.17	12:45:00	1.36490	1.36544	1.36479	1.36544	642	0	0
2025.09.17	13:00:00	1.36546	1.36557	1.36501	1.36534	673	0	0
2025.09.17	13:15:00	1.36535	1.36540	1.36504	1.36524	583	0	0
2025.09.17	13:30:00	1.36524	1.36566	1.36481	1.36564	693	0	0
2025.09.17	13:45:00	1.36561	1.36647	1.36556	1.36623	870	0	0
2025.09.17	14:00:00	1.36628	1.36651	1.36577	1.36632	855	0	0
2025.09.17	14:15:00	1.36632	1.36697	1.36630	1.36670	705	0	0
2025.09.17	14:30:00	1.36667	1.36689	1.36609	1.36626	611	0	0
2025.09.17	14:45:00	1.36626	1.36662	1.36581	1.36594	918	0	0
2025.09.17	15:00:00	1.36592	1.36664	1.36552	1.36648	751	0	0
2025.09.17	15:15:00	1.36649	1.36668	1.36596	1.36624	644	0	0
2025.09.17	15:30:00	1.36624	1.36635	1.36578	1.36601	616	0	0
2025.09.17	15:45:00	1.36598	1.36655	1.36578	1.36590	601	0	0
2025.09.17	16:00:00	1.36588	1.36624	1.36573	1.36619	527	0	0
2025.09.17	16:15:00	1.36619	1.36694	1.36609	1.36690	474	0	0
2025.09.17	16:30:00	1.36688	1.36696	1.36658	1.36659	403	0	0
2025.09.17	16:45:00	1.36658	1.36670	1.36631	1.36652	557	0	0
2025.09.17	17:00:00	1.36651	1.36653	1.36605	1.36622	579	0	0
2025.09.17	17:15:00	1.36622	1.36651	1.36598	1.36640	510	0	0
2025.09.17	17:30:00	1.36640	1.36687	1.36635	1.36643	424	0	0
2025.09.17	17:45:00	1.36644	1.36680	1.36633	1.36668	551	0	0
2025.09.17	18:00:00	1.36669	1.37266	1.36669	1.36980	4351	0	0
2025.09.17	18:15:00	1.36978	1.37107	1.36897	1.36941	3413	0	0
2025.09.17	18:30:00	1.36945	1.36983	1.36472	1.36557	8334	0	0
2025.09.17	18:45:00	1.36560	1.36568	1.36251	1.36399	5214	0	0
2025.09.17	19:00:00	1.36400	1.36656	1.36343	1.36387	3692	0	0
2025.09.17	19:15:00	1.36389	1.36607	1.36373	1.36530	3549	0	0
2025.09.17	19:30:00	1.36528	1.36536	1.36388	1.36486	2007	0	0
2025.09.17	19:45:00	1.36485	1.36487	1.36343	1.36374	1517	0	0
2025.09.17	20:00:00	1.36377	1.36386	1.36320	1.36322	700	0	0
2025.09.17	20:15:00	1.36322	1.36323	1.36197	1.36261	721	0	0
2025.09.17	20:30:00	1.36259	1.36308	1.36243	1.36298	1018	0	0
2025.09.17	20:45:00	1.36298	1.36317	1.36221	1.36227	905	0	0
2025.09.17	21:00:00	1.36224	1.36239	1.36216	1.36218	138	0	31
2025.09.17	21:15:00	1.36221	1.36234	1.36209	1.36220	193	0	41
2025.09.17	21:30:00	1.36220	1.36258	1.36209	1.36227	306	0	62
2025.09.17	21:45:00	1.36227	1.36279	1.36209	1.36268	279	0	17
2025.09.17	22:00:00	1.36281	1.36331	1.36276	1.36295	282	0	0
2025.09.17	22:15:00	1.36295	1.36318	1.36277	1.36300	302	0	0
2025.09.17	22:30:00	1.36300	1.36321	1.36271	1.36318	242	0	0
2025.09.17	22:45:00	1.36315	1.36319	1.36245	1.36298	541	0	0
2025.09.17	23:00:00	1.36298	1.36325	1.36284	1.36295	359	0	0
2025.09.17	23:15:00	1.36297	1.36322	1.36278	1.36318	314	0	0
2025.09.17	23:30:00	1.36318	1.36355	1.36296	1.36331	391	0	0
2025.09.17	23:45:00	1.36332	1.36340	1.36284	1.36295	366	0	0
2025.09.18	00:00:00	1.36298	1.36299	1.36206	1.36238	758	0	0
2025.09.18	00:15:00	1.36236	1.36285	1.36211	1.36264	680	0	0
2025.09.18	00:30:00	1.36265	1.36294	1.36252	1.36261	532	0	0
2025.09.18	00:45:00	1.36261	1.36300	1.36231	1.36271	716	0	0
2025.09.18	01:00:00	1.36274	1.36306	1.36172	1.36182	788	0	0
2025.09.18	01:15:00	1.36182	1.36198	1.36123	1.36187	612	0	0
2025.09.18	01:30:00	1.36184	1.36195	1.36113	1.36148	978	0	0
2025.09.18	01:45:00	1.36148	1.36176	1.36102	1.36175	726	0	0
2025.09.18	02:00:00	1.36177	1.36217	1.36177	1.36206	498	0	0
2025.09.18	02:15:00	1.36206	1.36283	1.36196	1.36274	476	0	0
2025.09.18	02:30:00	1.36274	1.36281	1.36225	1.36236	466	0	0
2025.09.18	02:45:00	1.36236	1.36285	1.36225	1.36278	375	0	0
2025.09.18	03:00:00	1.36278	1.36307	1.36264	1.36276	369	0	0
2025.09.18	03:15:00	1.36276	1.36278	1.36242	1.36254	360	0	0
2025.09.18	03:30:00	1.36256	1.36260	1.36210	1.36218	319	0	0
2025.09.18	03:45:00	1.36218	1.36230	1.36201	1.36208	255	0	0
2025.09.18	04:00:00	1.36208	1.36220	1.36181	1.36202	378	0	0
2025.09.18	04:15:00	1.36202	1.36216	1.36139	1.36148	282	0	0
2025.09.18	04:30:00	1.36148	1.36151	1.36087	1.36103	444	0	0
2025.09.18	04:45:00	1.36101	1.36101	1.36050	1.36065	411	0	0
2025.09.18	05:00:00	1.36065	1.36098	1.36023	1.36045	447	0	0
2025.09.18	05:15:00	1.36046	1.36098	1.36036	1.36077	468	0	0
2025.09.18	05:30:00	1.36077	1.36103	1.36033	1.36042	395	0	0
2025.09.18	05:45:00	1.36042	1.36044	1.35918	1.35970	708	0	0
2025.09.18	06:00:00	1.35973	1.36013	1.35862	1.35877	951	0	0
2025.09.18	06:15:00	1.35878	1.35988	1.35874	1.35949	934	0	0
2025.09.18	06:30:00	1.35950	1.36044	1.35914	1.36032	1009	0	0
2025.09.18	06:45:00	1.36030	1.36048	1.35927	1.35954	929	0	0
2025.09.18	07:00:00	1.35953	1.36161	1.35948	1.36131	1169	0	0
2025.09.18	07:15:00	1.36131	1.36214	1.36129	1.36201	1031	0	0
2025.09.18	07:30:00	1.36200	1.36342	1.36171	1.36329	939	0	0
2025.09.18	07:45:00	1.36333	1.36404	1.36320	1.36333	985	0	0
2025.09.18	08:00:00	1.36333	1.36362	1.36277	1.36310	1026	0	0
2025.09.18	08:15:00	1.36309	1.36326	1.36266	1.36313	879	0	0
2025.09.18	08:30:00	1.36315	1.36422	1.36292	1.36400	849	0	0
2025.09.18	08:45:00	1.36401	1.36487	1.36380	1.36397	943	0	0
2025.09.18	09:00:00	1.36400	1.36484	1.36368	1.36484	853	0	0
2025.09.18	09:15:00	1.36480	1.36507	1.36433	1.36479	826	0	0
2025.09.18	09:30:00	1.36476	1.36551	1.36456	1.36523	787	0	0
2025.09.18	09:45:00	1.36521	1.36528	1.36450	1.36454	752	0	0
2025.09.18	10:00:00	1.36453	1.36486	1.36440	1.36451	714	0	0
2025.09.18	10:15:00	1.36454	1.36508	1.36415	1.36489	746	0	0
2025.09.18	10:30:00	1.36488	1.36524	1.36449	1.36469	581	0	0
2025.09.18	10:45:00	1.36469	1.36538	1.36469	1.36491	803	0	0
2025.09.18	11:00:00	1.36494	1.36612	1.36261	1.36294	1598	0	0
2025.09.18	11:15:00	1.36294	1.36330	1.36213	1.36243	1072	0	0
2025.09.18	11:30:00	1.36244	1.36273	1.36153	1.36155	1064	0	0
2025.09.18	11:45:00	1.36155	1.36253	1.36126	1.36220	969	0	0
2025.09.18	12:00:00	1.36220	1.36233	1.36145	1.36173	1170	0	0
2025.09.18	12:15:00	1.36174	1.36227	1.36150	1.36200	896	0	0
2025.09.18	12:30:00	1.36204	1.36204	1.36008	1.36043	1637	0	0
2025.09.18	12:45:00	1.36046	1.36056	1.35945	1.35946	1227	0	0
2025.09.18	13:00:00	1.35944	1.35961	1.35852	1.35883	1269	0	0
2025.09.18	13:15:00	1.35880	1.35898	1.35773	1.35786	980	0	0
2025.09.18	13:30:00	1.35789	1.35810	1.35401	1.35408	1858	0	0
2025.09.18	13:45:00	1.35405	1.35534	1.35341	1.35512	2141	0	0
2025.09.18	14:00:00	1.35513	1.35712	1.35452	1.35659	2243	0	0
2025.09.18	14:15:00	1.35660	1.35713	1.35560	1.35593	1584	0	0
2025.09.18	14:30:00	1.35596	1.35654	1.35501	1.35516	1401	0	0
2025.09.18	14:45:00	1.35514	1.35647	1.35494	1.35523	1637	0	0
2025.09.18	15:00:00	1.35526	1.35620	1.35452	1.35474	1670	0	0
2025.09.18	15:15:00	1.35472	1.35564	1.35457	1.35554	1297	0	0
2025.09.18	15:30:00	1.35555	1.35589	1.35422	1.35433	1075	0	0
2025.09.18	15:45:00	1.35433	1.35484	1.35360	1.35478	955	0	0
2025.09.18	16:00:00	1.35479	1.35581	1.35443	1.35495	1062	0	0
2025.09.18	16:15:00	1.35494	1.35535	1.35420	1.35466	788	0	0
2025.09.18	16:30:00	1.35468	1.35500	1.35421	1.35473	675	0	0
2025.09.18	16:45:00	1.35473	1.35561	1.35471	1.35529	656	0	0
2025.09.18	17:00:00	1.35526	1.35614	1.35507	1.35588	812	0	0
2025.09.18	17:15:00	1.35588	1.35604	1.35566	1.35589	628	0	0
2025.09.18	17:30:00	1.35591	1.35633	1.35590	1.35614	569	0	0
2025.09.18	17:45:00	1.35614	1.35625	1.35540	1.35555	576	0	0
2025.09.18	18:00:00	1.35552	1.35567	1.35512	1.35559	591	0	0
2025.09.18	18:15:00	1.35559	1.35569	1.35517	1.35532	455	0	0
2025.09.18	18:30:00	1.35531	1.35547	1.35450	1.35452	469	0	0
2025.09.18	18:45:00	1.35450	1.35551	1.35442	1.35531	392	0	0
2025.09.18	19:00:00	1.35529	1.35554	1.35503	1.35541	408	0	0
2025.09.18	19:15:00	1.35541	1.35573	1.35539	1.35542	365	0	0
2025.09.18	19:30:00	1.35542	1.35555	1.35473	1.35506	448	0	0
2025.09.18	19:45:00	1.35505	1.35513	1.35484	1.35487	444	0	0
2025.09.18	20:00:00	1.35485	1.35513	1.35452	1.35512	441	0	0
2025.09.18	20:15:00	1.35512	1.35523	1.35504	1.35511	164	0	0
2025.09.18	20:30:00	1.35511	1.35525	1.35472	1.35500	486	0	0
2025.09.18	20:45:00	1.35500	1.35547	1.35486	1.35526	550	0	0
2025.09.18	21:00:00	1.35522	1.35533	1.35478	1.35491	302	0	7
2025.09.18	21:15:00	1.35490	1.35522	1.35478	1.35516	262	0	33
2025.09.18	21:30:00	1.35514	1.35535	1.35512	1.35528	246	0	17
2025.09.18	21:45:00	1.35528	1.35542	1.35505	1.35523	232	0	3
2025.09.18	22:00:00	1.35552	1.35563	1.35525	1.35548	361	0	0
2025.09.18	22:15:00	1.35551	1.35551	1.35523	1.35529	443	0	0
2025.09.18	22:30:00	1.35533	1.35546	1.35518	1.35535	266	0	0
2025.09.18	22:45:00	1.35535	1.35546	1.35513	1.35518	204	0	0
2025.09.18	23:00:00	1.35518	1.35538	1.35514	1.35527	153	0	0
2025.09.18	23:15:00	1.35527	1.35535	1.35515	1.35531	127	0	0
2025.09.18	23:30:00	1.35531	1.35544	1.35514	1.35541	195	0	0
2025.09.18	23:45:00	1.35541	1.35568	1.35536	1.35551	289	0	0
2025.09.19	00:00:00	1.35553	1.35561	1.35426	1.35432	669	0	0
2025.09.19	00:15:00	1.35433	1.35452	1.35400	1.35426	438	0	0
2025.09.19	00:30:00	1.35426	1.35456	1.35404	1.35434	389	0	0
2025.09.19	00:45:00	1.35434	1.35492	1.35408	1.35487	504	0	0
2025.09.19	01:00:00	1.35487	1.35504	1.35417	1.35431	437	0	0
2025.09.19	01:15:00	1.35431	1.35443	1.35397	1.35427	383	0	0
2025.09.19	01:30:00	1.35430	1.35477	1.35415	1.35454	581	0	0
2025.09.19	01:45:00	1.35455	1.35455	1.35362	1.35386	639	0	0
2025.09.19	02:00:00	1.35385	1.35404	1.35331	1.35343	585	0	0
2025.09.19	02:15:00	1.35343	1.35347	1.35312	1.35322	390	0	0
2025.09.19	02:30:00	1.35322	1.35427	1.35313	1.35391	479	0	0
