date,day_of_week,pair,orb_time_gmt,orb_time_ist,entry_mode,rr_ratio,expected_wr,direction,orb_high,orb_low,orb_range_pips,entry_time,entry_price,sl_price,tp_price,risk_pips,result,pnl_pips,exit_time,exit_price,exit_reason
2026-05-04,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.36164,1.36073,9.1,2026-05-04 16:00:00,1.36173,1.36053,1.36533,12.0,LOSS,-12.0,2026-05-04 18:15:00,1.36053,SL Hit
2026-05-11,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.36689,1.36638,5.1,2026-05-11 18:15:00,1.36709,1.36618,1.36982,9.1,WIN,8.4,2026-05-11 23:45:00,1.36793,EOD Close
2026-05-18,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.37475,1.37415,6.0,2026-05-18 16:00:00,1.37394,1.37495,1.37091,10.1,LOSS,-10.1,2026-05-18 18:45:00,1.37495,SL Hit
2026-05-25,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.37976,1.37951,2.5,2026-05-25 16:00:00,1.37982,1.37931,1.38135,5.1,WIN,8.1,2026-05-25 23:45:00,1.38063,EOD Close
2026-06-01,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.38405,1.38352,5.3,2026-06-01 16:45:00,1.38284,1.38425,1.37861,14.1,LOSS,-14.1,2026-06-01 19:00:00,1.38425,SL Hit
2026-06-08,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.39527,1.39497,3.0,2026-06-08 16:45:00,1.39537,1.39477,1.39717,6.0,LOSS,-6.0,2026-06-08 18:00:00,1.39477,SL Hit
2026-06-15,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.39889,1.39821,6.8,2026-06-15 16:45:00,1.39814,1.39909,1.39529,9.5,LOSS,-9.5,2026-06-15 19:45:00,1.39909,SL Hit
2026-06-22,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.41717,1.41673,4.4,2026-06-22 16:15:00,1.41656,1.41737,1.41413,8.1,WIN,6.7,2026-06-22 23:45:00,1.41589,EOD Close
2026-06-29,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.42144,1.42094,5.0,2026-06-29 16:00:00,1.4209,1.42164,1.41868,7.4,LOSS,-2.0,2026-06-29 23:45:00,1.4211,EOD Close
2026-07-06,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.42182,1.42121,6.1,2026-07-06 18:30:00,1.42101,1.42202,1.41798,10.1,WIN,1.8,2026-07-06 23:45:00,1.42083,EOD Close
2026-07-13,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.4144,1.41391,4.9,2026-07-13 16:15:00,1.4145,1.41371,1.41687,7.9,WIN,4.6,2026-07-13 23:45:00,1.41496,EOD Close
2026-07-20,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.40661,1.40584,7.7,2026-07-20 16:00:00,1.40534,1.40681,1.40093,14.7,LOSS,-14.7,2026-07-20 20:00:00,1.40681,SL Hit
2026-07-27,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.41131,1.4108,5.1,2026-07-27 16:00:00,1.41139,1.4106,1.41376,7.9,WIN,11.1,2026-07-27 23:45:00,1.4125,EOD Close
2026-08-03,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.40448,1.40386,6.2,2026-08-03 17:00:00,1.40469,1.40366,1.40778,10.3,WIN,0.1,2026-08-03 23:45:00,1.4047,EOD Close
2026-08-10,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.39337,1.39285,5.2,2026-08-10 16:15:00,1.39281,1.39357,1.39053,7.6,LOSS,-7.6,2026-08-10 17:00:00,1.39357,SL Hit
2026-08-17,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.38732,1.38674,5.8,2026-08-17 17:15:00,1.38668,1.38752,1.38416,8.4,LOSS,-8.4,2026-08-17 18:30:00,1.38752,SL Hit
2026-08-24,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,LONG,1.38425,1.38351,7.4,2026-08-24 16:15:00,1.38434,1.38331,1.38743,10.3,LOSS,-2.2,2026-08-24 23:45:00,1.38412,EOD Close
2026-08-31,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.38637,1.38589,4.8,2026-08-31 17:00:00,1.38567,1.38657,1.38297,9.0,WIN,4.1,2026-08-31 23:45:00,1.38526,EOD Close
2026-09-07,Monday,USDCAD,15:45,09:15 PM,15min,3.0,61.5,SHORT,1.38132,1.38106,2.6,2026-09-07 16:45:00,1.38102,1.38152,1.37952,5.0,LOSS,-5.0,2026-09-07 18:15:00,1.38152,SL Hit
